experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,attacker_role,repeat_slot,pair_key,pair_number,pair_bin,selection_method,cluster_id,cluster_size,feature_cosine_distance,feature_cosine_similarity,gradient_cosine,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,source_pair_label,source_stratum,source_source_rank,motif_label,motif_rank,alignment_type,S,T,G,a_self,b_self,a_cross,b_cross,target_target_distance,cross_alignment_gap,overlap_policy,merge_rule,overlap_seed,overlap_percentage,overlap_fraction,overlap_target_count,overlap_total,effective_unique_poison_count,overlaps_lost_by_attacker
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,0,0,c6_cat_to_airplane_random_p06_rep6_A_b1x,3,cat,3956,3,cat,0,airplane,6,frog,0,0.03209316357970238,0.3276149034500122,3.4391121864318848,0.9233846769353871,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_A_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_A_b1x,0.31299567222595215,0.5680851936340332,3,A,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,27
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,0,0,c6_cat_to_airplane_random_p06_rep6_B_b1x,3,cat,8275,3,cat,0,airplane,0,airplane,1,0.986767590045929,0.004632620140910149,0.013320736587047577,0.9233846769353871,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_B_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_B_b1x,0.2751771807670593,0.5680851936340332,3,B,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,19
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,1,1,c6_cat_to_airplane_random_p06_rep6_A_b1x,3,cat,3956,3,cat,0,airplane,3,cat,0,0.01039471011608839,0.5322493314743042,4.566458225250244,0.9205841168233647,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_A_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_A_b1x,0.31299567222595215,0.5680851936340332,3,A,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,27
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,1,1,c6_cat_to_airplane_random_p06_rep6_B_b1x,3,cat,8275,3,cat,0,airplane,0,airplane,1,0.9929405450820923,0.003547786269336939,0.007084487471729517,0.9205841168233647,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_B_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_B_b1x,0.2751771807670593,0.5680851936340332,3,B,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,19
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,2,2,c6_cat_to_airplane_random_p06_rep6_A_b1x,3,cat,3956,3,cat,0,airplane,4,deer,0,0.0916844829916954,0.1596008688211441,2.389401912689209,0.9236847369473895,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_A_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_A_b1x,0.31299567222595215,0.5680851936340332,3,A,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,27
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,2,2,c6_cat_to_airplane_random_p06_rep6_B_b1x,3,cat,8275,3,cat,0,airplane,0,airplane,1,0.9912436008453369,0.0028205211274325848,0.008794976398348808,0.9236847369473895,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_B_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_B_b1x,0.2751771807670593,0.5680851936340332,3,B,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,19
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,3,3,c6_cat_to_airplane_random_p06_rep6_A_b1x,3,cat,3956,3,cat,0,airplane,3,cat,0,0.01900850050151348,0.7143895030021667,3.9628689289093018,0.9222844568913783,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_A_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_A_b1x,0.31299567222595215,0.5680851936340332,3,A,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,27
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,3,3,c6_cat_to_airplane_random_p06_rep6_B_b1x,3,cat,8275,3,cat,0,airplane,0,airplane,1,0.9896495342254639,0.0008821305818855762,0.010404394008219242,0.9222844568913783,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_B_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_B_b1x,0.2751771807670593,0.5680851936340332,3,B,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,19
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,4,4,c6_cat_to_airplane_random_p06_rep6_A_b1x,3,cat,3956,3,cat,0,airplane,3,cat,0,0.0042330133728682995,0.9566624760627747,5.464841365814209,0.9176835367073415,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_A_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_A_b1x,0.31299567222595215,0.5680851936340332,3,A,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,27
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,4,4,c6_cat_to_airplane_random_p06_rep6_B_b1x,3,cat,8275,3,cat,0,airplane,0,airplane,1,0.999574601650238,7.466530951205641e-05,0.00042548662167973816,0.9176835367073415,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_B_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_B_b1x,0.2751771807670593,0.5680851936340332,3,B,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,19
c6_target_pair_similarity,C6,8,0.01,dual_cat_to_airplane_random_p06_rep6,cat_to_airplane_random_p06_rep6,dual,5,5,c6_cat_to_airplane_random_p06_rep6_A_b1x,3,cat,3956,3,cat,0,airplane,6,frog,0,0.06995707750320435,0.030647773295640945,2.6598734855651855,0.9176835367073415,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_cat_to_airplane_random_p06_rep6_A_b1x.pt,brew_c6_cat_to_airplane_random_p06_rep6_A_b1x,0.31299567222595215,0.5680851936340332,3,A,5,cat_to_airplane_random_p06,6,random,random_disjoint,,,0.5000938177108765,0.49990618228912354,0.09950345754623413,cat_to_airplane_random,random,,,,,,,,,,,,,,,,,,0.5000938177108765,,assign_one_owner,assign_one_owner,294812387,,,,46,954,27
