experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,attacker_role,repeat_slot,pair_key,pair_number,pair_bin,selection_method,cluster_id,cluster_size,feature_cosine_distance,feature_cosine_similarity,gradient_cosine,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,source_pair_label,source_stratum,source_source_rank,motif_label,motif_rank,alignment_type,S,T,G,a_self,b_self,a_cross,b_cross,target_target_distance,cross_alignment_gap,overlap_policy,merge_rule,overlap_seed,overlap_percentage,overlap_fraction,overlap_target_count,overlap_total,effective_unique_poison_count,overlaps_lost_by_attacker
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,0,0,c6_airplane_to_dog_closest_p07_rep7_A_b1x,0,airplane,6055,0,airplane,5,dog,0,airplane,0,0.006706943269819021,0.9932020306587219,5.004611968994141,0.9214842968593718,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x,0.25342369079589844,0.6689342260360718,8,A,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,18
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,0,0,c6_airplane_to_dog_closest_p07_rep7_B_b1x,0,airplane,8761,0,airplane,5,dog,0,airplane,0,0.10006536543369293,0.8999126553535461,2.301931619644165,0.9214842968593718,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x,0.2734781503677368,0.6689342260360718,8,B,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,33
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,1,1,c6_airplane_to_dog_closest_p07_rep7_A_b1x,0,airplane,6055,0,airplane,5,dog,0,airplane,0,0.00032391599961556494,0.9996378421783447,8.035026550292969,0.9210842168433687,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x,0.25342369079589844,0.6689342260360718,8,A,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,18
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,1,1,c6_airplane_to_dog_closest_p07_rep7_B_b1x,0,airplane,8761,0,airplane,5,dog,0,airplane,0,0.04404054209589958,0.9558162093162537,3.1226446628570557,0.9210842168433687,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x,0.2734781503677368,0.6689342260360718,8,B,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,33
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,2,2,c6_airplane_to_dog_closest_p07_rep7_A_b1x,0,airplane,6055,0,airplane,5,dog,0,airplane,0,0.0069909850135445595,0.9921205043792725,4.963133811950684,0.9212842568513703,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x,0.25342369079589844,0.6689342260360718,8,A,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,18
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,2,2,c6_airplane_to_dog_closest_p07_rep7_B_b1x,0,airplane,8761,0,airplane,5,dog,5,dog,1,0.6780173182487488,0.32150858640670776,0.3885824382305145,0.9212842568513703,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x,0.2734781503677368,0.6689342260360718,8,B,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,33
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,3,3,c6_airplane_to_dog_closest_p07_rep7_A_b1x,0,airplane,6055,0,airplane,5,dog,0,airplane,0,0.0029300120659172535,0.9966302514076233,5.832748889923096,0.9169833966793358,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x,0.25342369079589844,0.6689342260360718,8,A,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,18
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,3,3,c6_airplane_to_dog_closest_p07_rep7_B_b1x,0,airplane,8761,0,airplane,5,dog,0,airplane,0,0.17501942813396454,0.8248533606529236,1.7428582906723022,0.9169833966793358,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x,0.2734781503677368,0.6689342260360718,8,B,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,33
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,4,4,c6_airplane_to_dog_closest_p07_rep7_A_b1x,0,airplane,6055,0,airplane,5,dog,0,airplane,0,0.001718183164484799,0.9982093572616577,6.366487979888916,0.9236847369473895,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_A_b1x,0.25342369079589844,0.6689342260360718,8,A,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,18
c6_target_pair_similarity,C6,8,0.01,dual_airplane_to_dog_closest_p07_rep7,airplane_to_dog_closest_p07_rep7,dual,4,4,c6_airplane_to_dog_closest_p07_rep7_B_b1x,0,airplane,8761,0,airplane,5,dog,0,airplane,0,0.013079116120934486,0.9866944551467896,4.336738586425781,0.9236847369473895,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x.pt,brew_c6_airplane_to_dog_closest_p07_rep7_B_b1x,0.2734781503677368,0.6689342260360718,8,B,6,airplane_to_dog_closest_p07,7,closest,clustered_closest,6,184,0.007170677185058594,0.9928293228149414,0.39826250076293945,airplane_to_dog_closest,closest,,,,,,,,,,,,,,,,,,0.007170677185058594,,assign_one_owner,assign_one_owner,3926369615,,,,51,949,33
