experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,0,0,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.983651340007782,0.012520323507487774,0.016483791172504425,0.9207841568313663,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,0,0,src6_sel5_to0,6,frog,710,6,frog,0,airplane,6,frog,0,0.0955163910984993,0.8512176871299744,2.3484573364257812,0.9207841568313663,artifacts/c1/c1_experiment/brews/brew_src6_sel5_to0.pt,brew_src6_sel5_to0,0.274044394493103,0.681496262550354,9,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,19
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,1,1,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.8813996315002441,0.10185529291629791,0.1262441724538803,0.9187837567513503,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,1,1,src6_sel5_to0,6,frog,710,6,frog,0,airplane,0,airplane,1,0.9194364547729492,0.06453963369131088,0.08399435877799988,0.9187837567513503,artifacts/c1/c1_experiment/brews/brew_src6_sel5_to0.pt,brew_src6_sel5_to0,0.274044394493103,0.681496262550354,9,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,19
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,2,2,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9401387572288513,0.05351781100034714,0.06172780692577362,0.9222844568913783,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,2,2,src6_sel5_to0,6,frog,710,6,frog,0,airplane,0,airplane,1,0.6447269916534424,0.2209864854812622,0.4389283359050751,0.9222844568913783,artifacts/c1/c1_experiment/brews/brew_src6_sel5_to0.pt,brew_src6_sel5_to0,0.274044394493103,0.681496262550354,9,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,19
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,3,3,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9752492904663086,0.02076549455523491,0.02506212890148163,0.9181836367273455,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,3,3,src6_sel5_to0,6,frog,710,6,frog,0,airplane,0,airplane,1,0.9712241888046265,0.02216249890625477,0.02919795736670494,0.9181836367273455,artifacts/c1/c1_experiment/brews/brew_src6_sel5_to0.pt,brew_src6_sel5_to0,0.274044394493103,0.681496262550354,9,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,19
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,4,4,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.8263491988182068,0.16551931202411652,0.19073782861232758,0.9199839967993598,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_frog_rep3,fixed_dog_vs_frog_rep3,dual,4,4,src6_sel5_to0,6,frog,710,6,frog,0,airplane,0,airplane,1,0.7802692651748657,0.08932927995920181,0.24811618030071259,0.9199839967993598,artifacts/c1/c1_experiment/brews/brew_src6_sel5_to0.pt,brew_src6_sel5_to0,0.274044394493103,0.681496262550354,9,fixed_dog_vs_frog,fixed_source_sweep,,,,0.6073779463768005,assign_one_owner,2,43,19
