experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,0,0,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,5,dog,0,0.0054520536214113235,0.9911175966262817,5.21176290512085,0.9200840168033607,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,0,0,src1_sel1_to0,1,automobile,1614,1,automobile,0,airplane,1,automobile,0,0.09336230903863907,0.9037696123123169,2.371267557144165,0.9200840168033607,artifacts/c1/c1_experiment/brews/brew_src1_sel1_to0.pt,brew_src1_sel1_to0,0.17408663034439087,0.6062602996826172,6,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,22
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,1,1,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,0,airplane,1,0.6613553166389465,0.24129073321819305,0.4134640693664551,0.9179835967193438,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,1,1,src1_sel1_to0,1,automobile,1614,1,automobile,0,airplane,1,automobile,0,0.033574845641851425,0.9652920365333557,3.3939781188964844,0.9179835967193438,artifacts/c1/c1_experiment/brews/brew_src1_sel1_to0.pt,brew_src1_sel1_to0,0.17408663034439087,0.6062602996826172,6,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,22
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,2,2,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,5,dog,0,0.2347288429737091,0.7513188719749451,1.449324369430542,0.9182836567313463,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,2,2,src1_sel1_to0,1,automobile,1614,1,automobile,0,airplane,1,automobile,0,0.14883989095687866,0.8417321443557739,1.9048840999603271,0.9182836567313463,artifacts/c1/c1_experiment/brews/brew_src1_sel1_to0.pt,brew_src1_sel1_to0,0.17408663034439087,0.6062602996826172,6,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,22
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,3,3,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,5,dog,0,0.0354171060025692,0.9574931263923645,3.3405604362487793,0.9187837567513503,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,3,3,src1_sel1_to0,1,automobile,1614,1,automobile,0,airplane,1,automobile,0,0.03967566788196564,0.9582330584526062,3.2270171642303467,0.9187837567513503,artifacts/c1/c1_experiment/brews/brew_src1_sel1_to0.pt,brew_src1_sel1_to0,0.17408663034439087,0.6062602996826172,6,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,22
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,4,4,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,5,dog,0,0.254325270652771,0.6985478401184082,1.3691412210464478,0.9232846569313863,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_automobile_rep1,fixed_dog_vs_automobile_rep1,dual,4,4,src1_sel1_to0,1,automobile,1614,1,automobile,0,airplane,1,automobile,0,0.058512359857559204,0.9377583861351013,2.838517189025879,0.9232846569313863,artifacts/c1/c1_experiment/brews/brew_src1_sel1_to0.pt,brew_src1_sel1_to0,0.17408663034439087,0.6062602996826172,6,fixed_dog_vs_automobile,fixed_source_sweep,,,,0.6543991565704346,assign_one_owner,0,52,22
