experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,0,0,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9902163743972778,0.007766013965010643,0.009831813164055347,0.9220844168833767,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,35
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,0,0,src3_sel5_to0,3,cat,63,3,cat,0,airplane,0,airplane,1,0.9629093408584595,0.0007696690154261887,0.0377960279583931,0.9220844168833767,artifacts/c1/c1_experiment/brews/brew_src3_sel5_to0.pt,brew_src3_sel5_to0,0.2533963918685913,0.5680851936340332,3,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,1,1,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9702982902526855,0.026850350201129913,0.03015175089240074,0.916383276655331,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,35
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,1,1,src3_sel5_to0,3,cat,63,3,cat,0,airplane,0,airplane,1,0.9622893333435059,0.02702387608587742,0.038440123200416565,0.916383276655331,artifacts/c1/c1_experiment/brews/brew_src3_sel5_to0.pt,brew_src3_sel5_to0,0.2533963918685913,0.5680851936340332,3,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,2,2,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9995549321174622,0.00020358857000246644,0.0004451475979294628,0.9204840968193638,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,35
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,2,2,src3_sel5_to0,3,cat,63,3,cat,0,airplane,0,airplane,1,0.9379172325134277,0.041243769228458405,0.06409355998039246,0.9204840968193638,artifacts/c1/c1_experiment/brews/brew_src3_sel5_to0.pt,brew_src3_sel5_to0,0.2533963918685913,0.5680851936340332,3,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,3,3,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9516858458518982,0.045988310128450394,0.04952032119035721,0.9177835567113423,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,35
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,3,3,src3_sel5_to0,3,cat,63,3,cat,0,airplane,0,airplane,1,0.9013491868972778,0.04276937246322632,0.10386255383491516,0.9177835567113423,artifacts/c1/c1_experiment/brews/brew_src3_sel5_to0.pt,brew_src3_sel5_to0,0.2533963918685913,0.5680851936340332,3,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,4,4,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9475629329681396,0.04329659044742584,0.05386190861463547,0.9186837367473495,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,35
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_cat_rep3,fixed_dog_vs_cat_rep3,dual,4,4,src3_sel5_to0,3,cat,63,3,cat,0,airplane,0,airplane,1,0.7913451790809631,0.09943520277738571,0.23402100801467896,0.9186837367473495,artifacts/c1/c1_experiment/brews/brew_src3_sel5_to0.pt,brew_src3_sel5_to0,0.2533963918685913,0.5680851936340332,3,fixed_dog_vs_cat,fixed_source_sweep,,,,0.39107412099838257,assign_one_owner,2,59,24
