experiment_id,family,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,0,0,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.9776358008384705,0.022150572389364243,0.02261805720627308,0.917883576715343,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,0,0,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.6837735772132874,0.3100343644618988,0.3801284432411194,0.917883576715343,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,1,1,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.9944286346435547,0.005231637042015791,0.005586962215602398,0.9225845169033807,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,1,1,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.9934300780296326,0.002262617228552699,0.006591601297259331,0.9225845169033807,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,2,2,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.996589183807373,0.0029385897796601057,0.0034166553523391485,0.9225845169033807,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,2,2,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.8947200775146484,0.011289957910776138,0.11124440282583237,0.9225845169033807,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,3,3,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.9735220670700073,0.02633519098162651,0.026834780350327492,0.917883576715343,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,3,3,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.9491288661956787,0.0020791571587324142,0.05221067741513252,0.917883576715343,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,4,4,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.998887836933136,0.0010669240728020668,0.0011127954348921776,0.9194838967793558,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,4,4,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.9456954598426819,0.034304749220609665,0.05583469942212105,0.9194838967793558,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,5,5,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.9976691603660583,0.0022824136540293694,0.0023335388395935297,0.9250850170034007,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,5,5,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.8387596607208252,0.15828414261341095,0.17583109438419342,0.9250850170034007,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,6,6,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.8555487990379333,0.14293837547302246,0.1560121476650238,0.9244848969793958,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,6,6,src5_sel3_to0,5,dog,2219,5,dog,0,airplane,0,airplane,1,0.9296748042106628,0.01613597758114338,0.07292045652866364,0.9244848969793958,artifacts/c1/c1_experiment/brews/brew_src5_sel3_to0.pt,brew_src5_sel3_to0,0.2009345293045044,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,26
c1_experiment,C1,dual_fixed_dog_vs_dog_rep2,fixed_dog_vs_dog_rep2,dual,7,7,src5_sel2_to0,5,dog,5047,5,dog,0,airplane,0,airplane,1,0.9980531930923462,0.0019344111206009984,0.0019487215904518962,0.921384276855371,artifacts/c1/c1_experiment/brews/brew_src5_sel2_to0.pt,brew_src5_sel2_to0,0.17043930292129517,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,1,42,16
