experiment_id,family,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment,C1,solo_src4_sel3_to0,,solo,0,0,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.9973547458648682,0.002616085112094879,0.0026487763971090317,0.9233923392339234,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,1,1,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.857312023639679,0.1418801099061966,0.15395331382751465,0.9192919291929192,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,2,2,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,4,deer,0,0.12256015092134476,0.8773747682571411,2.0991532802581787,0.9162916291629163,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,3,3,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.9980878233909607,0.0019104847451671958,0.0019139796495437622,0.917991799179918,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,4,4,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.9632953405380249,0.0366942398250103,0.03739522397518158,0.9182918291829183,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,5,5,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.9828622937202454,0.01712184026837349,0.017286233603954315,0.9237923792379238,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,6,6,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.9916871190071106,0.00830950029194355,0.008347620256245136,0.9225922592259226,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
c1_experiment,C1,solo_src4_sel3_to0,,solo,7,7,src4_sel3_to0,4,deer,2218,4,deer,0,airplane,0,airplane,1,0.951786458492279,0.04817872494459152,0.04941457882523537,0.9185918591859186,artifacts/c1/c1_experiment/brews/brew_src4_sel3_to0.pt,brew_src4_sel3_to0,0.20934414863586426,0.6046143770217896,5,,,,,,,,,0,0
