experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,source_pair_label,source_stratum,source_source_rank,motif_label,motif_rank,alignment_type,S,T,G,a_self,b_self,a_cross,b_cross,target_target_distance,cross_alignment_gap,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,0,0,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,0.00013823552581015974,0.9994320273399353,8.886551856994629,0.9248924892489249,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,1,1,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,0.002878326689824462,0.6010624766349792,5.850545883178711,0.923992399239924,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,2,2,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,0.004636973142623901,0.9683517813682556,5.373693466186523,0.922092209220922,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,3,3,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,0.0008421831880696118,0.9900557994842529,7.079513072967529,0.9183918391839184,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,4,4,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,0.0005650562816299498,0.9866926074028015,7.478585243225098,0.9215921592159216,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,5,5,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,0.00018168288806919008,0.9976824522018433,8.613247871398926,0.9207920792079208,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,6,6,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,7.087183621479198e-05,0.9971777200698853,9.554637908935547,0.9237923792379238,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
c2_experiment,C2,8.0,0.01,solo_src4_sel1_to1,,solo,7,7,src4_sel1_to1,4,deer,9795,4,deer,1,automobile,4,deer,0,3.2676740374881774e-05,0.9993886947631836,10.32884693145752,0.9240924092409241,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to1.pt,brew_src4_sel1_to1,0.3713918924331665,0.6954783201217651,9,,,,,,,,,,,,,,,,,,,,,,,,0,0
