experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,attacker_role,repeat_slot,pair_key,pair_number,pair_bin,selection_method,cluster_id,cluster_size,feature_cosine_distance,feature_cosine_similarity,gradient_cosine,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,source_pair_label,source_stratum,source_source_rank,motif_label,motif_rank,alignment_type,S,T,G,a_self,b_self,a_cross,b_cross,target_target_distance,cross_alignment_gap,overlap_policy,merge_rule,overlap_seed,overlap_percentage,overlap_fraction,overlap_target_count,overlap_total,effective_unique_poison_count,overlaps_lost_by_attacker
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,0,0,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9653217196464539,0.00823928788304329,0.035293854773044586,0.9213921392139214,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,1,1,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9785338044166565,0.002631364157423377,0.021699974313378334,0.922092209220922,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,2,2,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9849528670310974,0.0027735689654946327,0.01516150962561369,0.9174917491749175,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,3,3,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9715535640716553,0.014739295467734337,0.02885889820754528,0.9192919291929192,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,4,4,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9800430536270142,0.008575734682381153,0.02015877142548561,0.9174917491749175,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,5,5,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9451624751091003,0.028214141726493835,0.05639844387769699,0.918991899189919,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,6,6,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.70273357629776,0.22562702000141144,0.3527774512767792,0.9231923192319232,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
c6_target_pair_similarity,C6,8,0.01,solo_c6_bird_to_truck_closest_p07_rep7_A_b1x,,solo,7,7,c6_bird_to_truck_closest_p07_rep7_A_b1x,2,bird,4001,2,bird,9,truck,9,truck,1,0.9753824472427368,0.001009834697470069,0.024925630539655685,0.9221922192219222,artifacts/c6/c6_target_pair_similarity/brews/brew_c6_bird_to_truck_closest_p07_rep7_A_b1x.pt,brew_c6_bird_to_truck_closest_p07_rep7_A_b1x,0.3326250910758972,0.6593060493469238,7,A,6,bird_to_truck_closest_p07,7,closest,clustered_closest,6,53,0.029836535453796387,0.9701634645462036,0.4493982493877411,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
